ARG_hit_id	genome_id	genome_set	is_rep99	genus	species	source_type	ARG_gene	ARG_class
ARGH_000244	LABG_001017	MQ	no	Lactobacillus	Lactobacillus amylovorus	animal	lnuB	MLS
ARGH_000245	LABG_001017	MQ	no	Lactobacillus	Lactobacillus amylovorus	animal	lsaE	multidrug
ARGH_000246	LABG_001018	MQ	no	Ligilactobacillus	Ligilactobacillus ruminis	animal	ACI-1	beta-lactam
ARGH_000247	LABG_001020	Rep99	yes	Lactobacillus	Lactobacillus johnsonii	animal	ANT(9)-Ia	aminoglycoside
ARGH_000248	LABG_001021	Rep99	yes	Ligilactobacillus	Ligilactobacillus salivarius	animal	Erm(52)	MLS
ARGH_000249	LABG_001021	Rep99	yes	Ligilactobacillus	Ligilactobacillus salivarius	animal	ErmG	MLS
ARGH_000250	LABG_001021	Rep99	yes	Ligilactobacillus	Ligilactobacillus salivarius	animal	tet(44)	tetracycline
ARGH_000251	LABG_001022	MQ	no	Ligilactobacillus	Ligilactobacillus aviarius_C	animal	ErmB	MLS
ARGH_000252	LABG_001023	Rep99	yes	Limosilactobacillus	Limosilactobacillus vaginalis	animal	tet(L)	tetracycline
ARGH_000253	LABG_001023	Rep99	yes	Limosilactobacillus	Limosilactobacillus vaginalis	animal	tet(O)	tetracycline
ARGH_000254	LABG_001023	Rep99	yes	Limosilactobacillus	Limosilactobacillus vaginalis	animal	ugd	peptide
ARGH_000255	LABG_001024	MQ	no	Lactobacillus	Lactobacillus johnsonii	animal	ANT(6)-Ia	aminoglycoside
ARGH_000256	LABG_001026	Rep99	yes	Lactobacillus	Lactobacillus johnsonii	animal	ANT(9)-Ia	aminoglycoside
ARGH_000257	LABG_001027	MQ	no	Lactobacillus	Lactobacillus crispatus	animal	tet(B)	tetracycline
ARGH_000258	LABG_001027	MQ	no	Lactobacillus	Lactobacillus crispatus	animal	tetR	tetracycline
ARGH_000259	LABG_001029	MQ	no	Ligilactobacillus	Ligilactobacillus aviarius_C	animal	spd	aminoglycoside
ARGH_000260	LABG_001030	MQ	no	Ligilactobacillus	Ligilactobacillus salivarius	animal	mphC	MLS
ARGH_000261	LABG_001030	MQ	no	Ligilactobacillus	Ligilactobacillus salivarius	animal	msrA	MLS
ARGH_000262	LABG_001033	MQ	no	Lactobacillus	Lactobacillus crispatus	animal	APH(3')-IIIa	aminoglycoside
ARGH_000263	LABG_001033	MQ	no	Lactobacillus	Lactobacillus crispatus	animal	dfrD	trimethoprim
ARGH_000264	LABG_001033	MQ	no	Lactobacillus	Lactobacillus crispatus	animal	dfrK	trimethoprim
ARGH_000265	LABG_001033	MQ	no	Lactobacillus	Lactobacillus crispatus	animal	Escherichia coli emrE	MLS
ARGH_000266	LABG_001033	MQ	no	Lactobacillus	Lactobacillus crispatus	animal	lnuC	MLS
ARGH_000267	LABG_001033	MQ	no	Lactobacillus	Lactobacillus crispatus	animal	SAT-4	aminoglycoside
ARGH_000268	LABG_001033	MQ	no	Lactobacillus	Lactobacillus crispatus	animal	tet(L)	tetracycline
ARGH_000269	LABG_001034	MQ	no	Lactobacillus	Lactobacillus amylovorus	animal	ErmB	MLS
ARGH_000270	LABG_001035	MQ	no	Lactobacillus	Lactobacillus amylovorus	animal	ACI-1	beta-lactam
ARGH_000271	LABG_001035	MQ	no	Lactobacillus	Lactobacillus amylovorus	animal	ErmB	MLS
ARGH_000272	LABG_001035	MQ	no	Lactobacillus	Lactobacillus amylovorus	animal	tet(Q)	tetracycline
ARGH_000273	LABG_001037	MQ	no	Ligilactobacillus	Ligilactobacillus salivarius	animal	tet(44)	tetracycline
ARGH_000274	LABG_001039	MQ	no	Ligilactobacillus	Ligilactobacillus aviarius_B	animal	sul2	sulfonamide
ARGH_000275	LABG_001040	Rep99	yes	Ligilactobacillus	Ligilactobacillus salivarius	animal	ErmB	MLS
ARGH_000276	LABG_001041	MQ	no	Limosilactobacillus	Limosilactobacillus vaginalis	animal	Escherichia coli emrE	MLS
ARGH_000277	LABG_001041	MQ	no	Limosilactobacillus	Limosilactobacillus vaginalis	animal	Escherichia coli emrE	MLS
ARGH_000278	LABG_001041	MQ	no	Limosilactobacillus	Limosilactobacillus vaginalis	animal	tet(M)	tetracycline
ARGH_000279	LABG_001043	Rep99	yes	Limosilactobacillus	Limosilactobacillus oris_A	animal	ErmX	MLS
ARGH_000280	LABG_001044	MQ	no	Limosilactobacillus	Limosilactobacillus vaginalis	animal	ErmT	MLS
ARGH_000281	LABG_001044	MQ	no	Limosilactobacillus	Limosilactobacillus vaginalis	animal	lnuA	MLS
ARGH_000282	LABG_001044	MQ	no	Limosilactobacillus	Limosilactobacillus vaginalis	animal	qacG	disinfecting agents and antiseptics
ARGH_000283	LABG_001044	MQ	no	Limosilactobacillus	Limosilactobacillus vaginalis	animal	tet(L)	tetracycline
ARGH_000284	LABG_001045	MQ	no	Ligilactobacillus	Ligilactobacillus salivarius	animal	Streptococcus suis chloramphenicol acetyltransferase	phenicol
ARGH_000285	LABG_001045	MQ	no	Ligilactobacillus	Ligilactobacillus salivarius	animal	tet(B)	tetracycline
ARGH_000286	LABG_001045	MQ	no	Ligilactobacillus	Ligilactobacillus salivarius	animal	tetR	tetracycline
ARGH_000287	LABG_001046	Rep99	yes	Limosilactobacillus	Limosilactobacillus reuteri_E	animal	tet(L)	tetracycline
ARGH_000288	LABG_001046	Rep99	yes	Limosilactobacillus	Limosilactobacillus reuteri_E	animal	tet(M)	tetracycline
ARGH_000289	LABG_001049	Rep99	yes	Limosilactobacillus	Limosilactobacillus oris_A	animal	APH(3')-IIIa	aminoglycoside
ARGH_000290	LABG_001049	Rep99	yes	Limosilactobacillus	Limosilactobacillus oris_A	animal	tet(40)	tetracycline
ARGH_000291	LABG_001051	MQ	no	Lactobacillus	Lactobacillus johnsonii	animal	mef(F)	MLS
ARGH_000292	LABG_001051	MQ	no	Lactobacillus	Lactobacillus johnsonii	animal	msr(G)	MLS
ARGH_000293	LABG_001052	MQ	no	Ligilactobacillus	Ligilactobacillus excrementavium	animal	dfrD	trimethoprim
ARGH_000294	LABG_001053	MQ	no	Lactobacillus	Lactobacillus sp910589675	animal	tet(L)	tetracycline
ARGH_000295	LABG_001055	MQ	no	Ligilactobacillus	Ligilactobacillus salivarius	animal	vatE	MLS
ARGH_000296	LABG_001056	Rep99	yes	Lactobacillus	Lactobacillus johnsonii	animal	ErmF	MLS
ARGH_000297	LABG_001057	MQ	no	Ligilactobacillus	Ligilactobacillus salivarius	animal	dfrG	trimethoprim
ARGH_000298	LABG_001057	MQ	no	Ligilactobacillus	Ligilactobacillus salivarius	animal	dfrK	trimethoprim
ARGH_000299	LABG_001057	MQ	no	Ligilactobacillus	Ligilactobacillus salivarius	animal	tet(44)	tetracycline
ARGH_000300	LABG_001057	MQ	no	Ligilactobacillus	Ligilactobacillus salivarius	animal	tet(K)	tetracycline
ARGH_000301	LABG_001060	MQ	no	Ligilactobacillus	Ligilactobacillus salivarius	animal	ErmC	MLS
ARGH_000302	LABG_001060	MQ	no	Ligilactobacillus	Ligilactobacillus salivarius	animal	mphC	MLS
ARGH_000303	LABG_001060	MQ	no	Ligilactobacillus	Ligilactobacillus salivarius	animal	msrA	MLS
ARGH_000304	LABG_001060	MQ	no	Ligilactobacillus	Ligilactobacillus salivarius	animal	tet(44)	tetracycline
ARGH_000305	LABG_001063	MQ	no	Limosilactobacillus	Limosilactobacillus oris_A	animal	aadA	aminoglycoside
ARGH_000306	LABG_001063	MQ	no	Limosilactobacillus	Limosilactobacillus oris_A	animal	aadA2	aminoglycoside
ARGH_000307	LABG_001063	MQ	no	Limosilactobacillus	Limosilactobacillus oris_A	animal	cmlA1	phenicol
ARGH_000308	LABG_001063	MQ	no	Limosilactobacillus	Limosilactobacillus oris_A	animal	lnuC	MLS
ARGH_000309	LABG_001064	MQ	no	Ligilactobacillus	Ligilactobacillus aviarius_C	animal	Erm(52)	MLS
ARGH_000310	LABG_001064	MQ	no	Ligilactobacillus	Ligilactobacillus aviarius_C	animal	ErmF	MLS
ARGH_000311	LABG_001064	MQ	no	Ligilactobacillus	Ligilactobacillus aviarius_C	animal	Mef(En2)	MLS
ARGH_000312	LABG_001064	MQ	no	Ligilactobacillus	Ligilactobacillus aviarius_C	animal	tet(O)	tetracycline
ARGH_000313	LABG_001064	MQ	no	Ligilactobacillus	Ligilactobacillus aviarius_C	animal	tet(Q)	tetracycline
ARGH_000314	LABG_001065	MQ	no	Lactobacillus	Lactobacillus amylovorus	animal	CfxA6	beta-lactam
ARGH_000315	LABG_001065	MQ	no	Lactobacillus	Lactobacillus amylovorus	animal	lnuB	MLS
ARGH_000316	LABG_001065	MQ	no	Lactobacillus	Lactobacillus amylovorus	animal	lsaE	multidrug
ARGH_000317	LABG_001067	MQ	no	Ligilactobacillus	Ligilactobacillus salivarius	animal	ANT(6)-Ia	aminoglycoside
ARGH_000318	LABG_001068	Rep99	yes	Lactobacillus	Lactobacillus crispatus	animal	Limosilactobacillus reuteri cat-TC	phenicol
ARGH_000319	LABG_001069	MQ	no	Lactobacillus		animal	ANT(9)-Ia	aminoglycoside
ARGH_000320	LABG_001069	MQ	no	Lactobacillus		animal	lnuA	MLS
ARGH_000321	LABG_001070	MQ	no	Ligilactobacillus	Ligilactobacillus salivarius	animal	lnuC	MLS
ARGH_000322	LABG_001071	MQ	no	Limosilactobacillus	Limosilactobacillus oris_A	animal	erm(56)	MLS
ARGH_000323	LABG_001071	MQ	no	Limosilactobacillus	Limosilactobacillus oris_A	animal	gadW	multidrug
ARGH_000324	LABG_001071	MQ	no	Limosilactobacillus	Limosilactobacillus oris_A	animal	gadX	multidrug
ARGH_000325	LABG_001071	MQ	no	Limosilactobacillus	Limosilactobacillus oris_A	animal	mdtE	multidrug
ARGH_000326	LABG_001071	MQ	no	Limosilactobacillus	Limosilactobacillus oris_A	animal	mdtF	multidrug
ARGH_000327	LABG_001071	MQ	no	Limosilactobacillus	Limosilactobacillus oris_A	animal	TEM-1	beta-lactam
ARGH_000328	LABG_001073	Rep99	yes	Lactobacillus	Lactobacillus johnsonii	animal	lsaE	multidrug
ARGH_000329	LABG_001074	MQ	no	Limosilactobacillus	Limosilactobacillus reuteri_E	animal	Streptococcus suis chloramphenicol acetyltransferase	phenicol
ARGH_000330	LABG_001076	MQ	no	Lactobacillus	Lactobacillus gallinarum	animal	Escherichia coli emrE	MLS
ARGH_000331	LABG_001076	MQ	no	Lactobacillus	Lactobacillus gallinarum	animal	gadX	multidrug
ARGH_000332	LABG_001076	MQ	no	Lactobacillus	Lactobacillus gallinarum	animal	Streptococcus suis chloramphenicol acetyltransferase	phenicol
ARGH_000333	LABG_001077	MQ	no	Limosilactobacillus	Limosilactobacillus oris_A	animal	erm(56)	MLS
ARGH_000334	LABG_001077	MQ	no	Limosilactobacillus	Limosilactobacillus oris_A	animal	kdpE	aminoglycoside
ARGH_000335	LABG_001077	MQ	no	Limosilactobacillus	Limosilactobacillus oris_A	animal	linG	MLS
ARGH_000336	LABG_001077	MQ	no	Limosilactobacillus	Limosilactobacillus oris_A	animal	mdtC	multidrug
ARGH_000337	LABG_001077	MQ	no	Limosilactobacillus	Limosilactobacillus oris_A	animal	ugd	peptide
ARGH_000338	LABG_001079	MQ	no	Lactobacillus	Lactobacillus sp945980025	animal	ErmB	MLS
ARGH_000339	LABG_001080	MQ	no	Limosilactobacillus	Limosilactobacillus reuteri_E	animal	tet(B)	tetracycline
ARGH_000340	LABG_001080	MQ	no	Limosilactobacillus	Limosilactobacillus reuteri_E	animal	tetR	tetracycline
ARGH_000341	LABG_001081	MQ	no	Limosilactobacillus	Limosilactobacillus vaginalis	animal	vatE	MLS
ARGH_000342	LABG_001082	MQ	no	Lactobacillus	Lactobacillus sp945980025	animal	ErmG	MLS
ARGH_000343	LABG_001082	MQ	no	Lactobacillus	Lactobacillus sp945980025	animal	lnuB	MLS
ARGH_000344	LABG_001082	MQ	no	Lactobacillus	Lactobacillus sp945980025	animal	lsaE	multidrug
ARGH_000345	LABG_001082	MQ	no	Lactobacillus	Lactobacillus sp945980025	animal	tet(L)	tetracycline
ARGH_000346	LABG_001083	MQ	no	Ligilactobacillus	Ligilactobacillus aviarius_C	animal	MCR-1.1	peptide
ARGH_000347	LABG_001084	MQ	no	Ligilactobacillus	Ligilactobacillus agilis	animal	Limosilactobacillus reuteri cat-TC	phenicol
ARGH_000348	LABG_001085	Rep99	yes	Companilactobacillus	Companilactobacillus farciminis	animal	lnuA	MLS
ARGH_000349	LABG_001086	MQ	no	Lactobacillus	Lactobacillus sp945980025	animal	ANT(6)-Ib	aminoglycoside
ARGH_000350	LABG_001086	MQ	no	Lactobacillus	Lactobacillus sp945980025	animal	ErmG	MLS
ARGH_000351	LABG_001086	MQ	no	Lactobacillus	Lactobacillus sp945980025	animal	lnuB	MLS
ARGH_000352	LABG_001086	MQ	no	Lactobacillus	Lactobacillus sp945980025	animal	lsaE	multidrug
ARGH_000353	LABG_001086	MQ	no	Lactobacillus	Lactobacillus sp945980025	animal	tet(44)	tetracycline
ARGH_000354	LABG_001086	MQ	no	Lactobacillus	Lactobacillus sp945980025	animal	tet(L)	tetracycline
ARGH_000355	LABG_001087	Rep99	yes	Limosilactobacillus	Limosilactobacillus panis	animal	vatE	MLS
ARGH_000356	LABG_001090	MQ	no	Limosilactobacillus	Limosilactobacillus vaginalis	animal	ErmF	MLS
ARGH_000357	LABG_001090	MQ	no	Limosilactobacillus	Limosilactobacillus vaginalis	animal	Limosilactobacillus reuteri cat-TC	phenicol
ARGH_000358	LABG_001090	MQ	no	Limosilactobacillus	Limosilactobacillus vaginalis	animal	tet(Q)	tetracycline
ARGH_000359	LABG_001091	Rep99	yes	Lactobacillus	Lactobacillus johnsonii	animal	Enterococcus faecalis chloramphenicol acetyltransferase	phenicol
ARGH_000360	LABG_001091	Rep99	yes	Lactobacillus	Lactobacillus johnsonii	animal	ErmT	MLS
ARGH_000361	LABG_001098	Rep99	yes	Lactobacillus	Lactobacillus johnsonii	animal	dfrF	trimethoprim
ARGH_000362	LABG_001101	Rep99	yes	Ligilactobacillus	Ligilactobacillus salivarius	animal	lnuC	MLS
ARGH_000363	LABG_001103	MQ	no	Ligilactobacillus	Ligilactobacillus hohenheimensis	animal	tet(O)	tetracycline
ARGH_000364	LABG_001105	MQ	no	Lactobacillus	Lactobacillus sp946579245	animal	lnuA	MLS
ARGH_000365	LABG_001106	MQ	no	Lactobacillus	Lactobacillus kefiranofaciens	animal	CfxA6	beta-lactam
ARGH_000366	LABG_001107	Rep99	yes	Lactobacillus	Lactobacillus sp945980025	animal	tet(H)	tetracycline
ARGH_000367	LABG_001108	MQ	no	Lactobacillus	Lactobacillus sp945980025	animal	ErmB	MLS
ARGH_000368	LABG_001109	Rep99	yes	Lactobacillus	Lactobacillus johnsonii	animal	tet(Q)	tetracycline
ARGH_000369	LABG_001109	Rep99	yes	Lactobacillus	Lactobacillus johnsonii	animal	tet(X)	tetracycline
ARGH_000370	LABG_001111	Rep99	yes	Lactobacillus	Lactobacillus johnsonii	animal	Escherichia coli emrE	MLS
ARGH_000371	LABG_001111	Rep99	yes	Lactobacillus	Lactobacillus johnsonii	animal	lnuA	MLS
ARGH_000372	LABG_001111	Rep99	yes	Lactobacillus	Lactobacillus johnsonii	animal	tet(K)	tetracycline
ARGH_000373	LABG_001111	Rep99	yes	Lactobacillus	Lactobacillus johnsonii	animal	vatE	MLS
ARGH_000374	LABG_001113	MQ	no	Limosilactobacillus	Limosilactobacillus reuteri_E	animal	tet(B)	tetracycline
ARGH_000375	LABG_001113	MQ	no	Limosilactobacillus	Limosilactobacillus reuteri_E	animal	tetR	tetracycline
ARGH_000376	LABG_001113	MQ	no	Limosilactobacillus	Limosilactobacillus reuteri_E	animal	vatE	MLS
ARGH_000377	LABG_001116	Rep99	yes	Ligilactobacillus	Ligilactobacillus salivarius	animal	ANT(6)-Ia	aminoglycoside
ARGH_000378	LABG_001119	Rep99	yes	Ligilactobacillus	Ligilactobacillus salivarius	animal	tet(44)	tetracycline
ARGH_000379	LABG_001119	Rep99	yes	Ligilactobacillus	Ligilactobacillus salivarius	animal	tet(K)	tetracycline
ARGH_000380	LABG_001121	MQ	no	Lactobacillus	Lactobacillus amylovorus	animal	CfxA2	beta-lactam
ARGH_000381	LABG_001124	Rep99	yes	Lactobacillus	Lactobacillus gallinarum	animal	lnuA	MLS
ARGH_000382	LABG_001127	Rep99	yes	Limosilactobacillus	Limosilactobacillus oris_A	animal	ugd	peptide
ARGH_000383	LABG_001128	MQ	no	Ligilactobacillus	Ligilactobacillus aviarius_C	animal	cfrE	multidrug
ARGH_000384	LABG_001128	MQ	no	Ligilactobacillus	Ligilactobacillus aviarius_C	animal	tet(X)	tetracycline
ARGH_000385	LABG_001130	MQ	no	Lactobacillus	Lactobacillus johnsonii	animal	vatE	MLS
ARGH_000386	LABG_001132	Rep99	yes	Ligilactobacillus	Ligilactobacillus aviarius_C	animal	APH(3')-IIIa	aminoglycoside
ARGH_000387	LABG_001133	MQ	no	Ligilactobacillus	Ligilactobacillus salivarius	animal	Streptococcus suis chloramphenicol acetyltransferase	phenicol
ARGH_000388	LABG_001133	MQ	no	Ligilactobacillus	Ligilactobacillus salivarius	animal	tet(L)	tetracycline
ARGH_000389	LABG_001133	MQ	no	Ligilactobacillus	Ligilactobacillus salivarius	animal	tet(M)	tetracycline
ARGH_000390	LABG_001134	Rep99	yes	Limosilactobacillus	Limosilactobacillus reuteri_E	animal	vatE	MLS
ARGH_000391	LABG_001135	Rep99	yes	Lactobacillus	Lactobacillus johnsonii	animal	ErmT	MLS
ARGH_000392	LABG_001135	Rep99	yes	Lactobacillus	Lactobacillus johnsonii	animal	Limosilactobacillus reuteri cat-TC	phenicol
ARGH_000393	LABG_001135	Rep99	yes	Lactobacillus	Lactobacillus johnsonii	animal	lnuA	MLS
ARGH_000394	LABG_001135	Rep99	yes	Lactobacillus	Lactobacillus johnsonii	animal	Streptococcus suis chloramphenicol acetyltransferase	phenicol
ARGH_000395	LABG_001136	MQ	no	Ligilactobacillus	Ligilactobacillus agilis	animal	APH(3')-IIIa	aminoglycoside
ARGH_000396	LABG_001137	MQ	no	Ligilactobacillus	Ligilactobacillus salivarius	animal	tet(K)	tetracycline
ARGH_000397	LABG_001138	Rep99	yes	Lactobacillus	Lactobacillus johnsonii	animal	dfrG	trimethoprim
ARGH_000398	LABG_001139	Rep99	yes	Limosilactobacillus	Limosilactobacillus vaginalis	animal	Escherichia coli emrE	MLS
ARGH_000399	LABG_001140	MQ	no	Ligilactobacillus	Ligilactobacillus salivarius	animal	cfrA	multidrug
ARGH_000400	LABG_001140	MQ	no	Ligilactobacillus	Ligilactobacillus salivarius	animal	fexA	phenicol
ARGH_000401	LABG_001140	MQ	no	Ligilactobacillus	Ligilactobacillus salivarius	animal	Streptococcus suis chloramphenicol acetyltransferase	phenicol
ARGH_000402	LABG_001140	MQ	no	Ligilactobacillus	Ligilactobacillus salivarius	animal	tet(K)	tetracycline
ARGH_000403	LABG_001141	MQ	no	Limosilactobacillus	Limosilactobacillus reuteri	animal	tet(B)	tetracycline
ARGH_000404	LABG_001141	MQ	no	Limosilactobacillus	Limosilactobacillus reuteri	animal	tetR	tetracycline
ARGH_000405	LABG_001142	MQ	no	Lactobacillus	Lactobacillus amylovorus	animal	APH(3')-IIIa	aminoglycoside
ARGH_000406	LABG_001142	MQ	no	Lactobacillus	Lactobacillus amylovorus	animal	cfrE	multidrug
ARGH_000407	LABG_001142	MQ	no	Lactobacillus	Lactobacillus amylovorus	animal	CfxA6	beta-lactam
ARGH_000408	LABG_001142	MQ	no	Lactobacillus	Lactobacillus amylovorus	animal	ErmF	MLS
ARGH_000409	LABG_001142	MQ	no	Lactobacillus	Lactobacillus amylovorus	animal	nimJ	nitroimidazole
ARGH_000410	LABG_001142	MQ	no	Lactobacillus	Lactobacillus amylovorus	animal	tet(40)	tetracycline
ARGH_000411	LABG_001142	MQ	no	Lactobacillus	Lactobacillus amylovorus	animal	tet(X)	tetracycline
ARGH_000412	LABG_001143	MQ	no	Lactobacillus	Lactobacillus amylovorus	animal	CfxA6	beta-lactam
ARGH_000413	LABG_001143	MQ	no	Lactobacillus	Lactobacillus amylovorus	animal	tet(L)	tetracycline
ARGH_000414	LABG_001144	MQ	no	Lactobacillus	Lactobacillus amylovorus	animal	ANT(3'')-IIa	aminoglycoside
ARGH_000415	LABG_001147	MQ	no	Lactobacillus	Lactobacillus gallinarum	animal	ErmB	MLS
ARGH_000416	LABG_001150	Rep99	yes	Ligilactobacillus	Ligilactobacillus aviarius_C	animal	tet(L)	tetracycline
ARGH_000417	LABG_001154	Rep99	yes	Ligilactobacillus	Ligilactobacillus salivarius	animal	Limosilactobacillus reuteri cat-TC	phenicol
ARGH_000418	LABG_001156	MQ	no	Lactobacillus	Lactobacillus crispatus	animal	ErmB	MLS
ARGH_000419	LABG_001158	MQ	no	Limosilactobacillus	Limosilactobacillus oris_A	animal	LnuP	MLS
ARGH_000420	LABG_001159	MQ	no	Limosilactobacillus	Limosilactobacillus reuteri_E	animal	Escherichia coli emrE	MLS
ARGH_000421	LABG_001161	MQ	no	Companilactobacillus		animal	ANT(9)-Ia	aminoglycoside
ARGH_000422	LABG_001161	MQ	no	Companilactobacillus		animal	dfrG	trimethoprim
ARGH_000423	LABG_001161	MQ	no	Companilactobacillus		animal	Streptococcus suis chloramphenicol acetyltransferase	phenicol
ARGH_000424	LABG_001161	MQ	no	Companilactobacillus		animal	tet(X6)	tetracycline
ARGH_000425	LABG_001162	Rep99	yes	Lactobacillus	Lactobacillus sp910589675	animal	ErmB	MLS
ARGH_000426	LABG_001163	MQ	no	Lactobacillus	Lactobacillus sp910589675	animal	ANT(6)-Ib	aminoglycoside
ARGH_000427	LABG_001163	MQ	no	Lactobacillus	Lactobacillus sp910589675	animal	ErmB	MLS
ARGH_000428	LABG_001163	MQ	no	Lactobacillus	Lactobacillus sp910589675	animal	tet(44)	tetracycline
ARGH_000429	LABG_001164	MQ	no	Lactobacillus	Lactobacillus sp910589675	animal	ANT(6)-Ib	aminoglycoside
ARGH_000430	LABG_001164	MQ	no	Lactobacillus	Lactobacillus sp910589675	animal	tet(44)	tetracycline
ARGH_000431	LABG_001166	MQ	no	Lactobacillus	Lactobacillus sp910589675	animal	ANT(6)-Ib	aminoglycoside
ARGH_000432	LABG_001166	MQ	no	Lactobacillus	Lactobacillus sp910589675	animal	tet(44)	tetracycline
ARGH_000433	LABG_001166	MQ	no	Lactobacillus	Lactobacillus sp910589675	animal	tet(L)	tetracycline
ARGH_000434	LABG_001167	Rep99	yes	Lactobacillus	Lactobacillus sp945980025	animal	ANT(6)-Ia	aminoglycoside
ARGH_000435	LABG_001167	Rep99	yes	Lactobacillus	Lactobacillus sp945980025	animal	ANT(6)-Ib	aminoglycoside
ARGH_000436	LABG_001167	Rep99	yes	Lactobacillus	Lactobacillus sp945980025	animal	ErmG	MLS
ARGH_000437	LABG_001167	Rep99	yes	Lactobacillus	Lactobacillus sp945980025	animal	lnuB	MLS
ARGH_000438	LABG_001167	Rep99	yes	Lactobacillus	Lactobacillus sp945980025	animal	lsaE	multidrug
ARGH_000439	LABG_001167	Rep99	yes	Lactobacillus	Lactobacillus sp945980025	animal	tet(44)	tetracycline
ARGH_000440	LABG_001167	Rep99	yes	Lactobacillus	Lactobacillus sp945980025	animal	tet(L)	tetracycline
ARGH_000441	LABG_001168	MQ	no	Lactobacillus	Lactobacillus amylovorus	animal	ErmF	MLS
ARGH_000442	LABG_001168	MQ	no	Lactobacillus	Lactobacillus amylovorus	animal	tet(X)	tetracycline
ARGH_000443	LABG_001169	MQ	no	Lactobacillus	Lactobacillus amylovorus	animal	ErmB	MLS
ARGH_000444	LABG_001169	MQ	no	Lactobacillus	Lactobacillus amylovorus	animal	ErmF	MLS
ARGH_000445	LABG_001169	MQ	no	Lactobacillus	Lactobacillus amylovorus	animal	Escherichia coli emrE	MLS
ARGH_000446	LABG_001169	MQ	no	Lactobacillus	Lactobacillus amylovorus	animal	QnrD1	fluoroquinolone
ARGH_000447	LABG_001172	MQ	no	Ligilactobacillus	Ligilactobacillus ruminis	animal	ErmT	MLS
ARGH_000448	LABG_001173	MQ	no	Lactobacillus	Lactobacillus amylovorus	animal	fexA	phenicol
ARGH_000449	LABG_001174	MQ	no	Ligilactobacillus	Ligilactobacillus ruminis	animal	ErmT	MLS
ARGH_000450	LABG_001176	MQ	no	Ligilactobacillus	Ligilactobacillus ruminis	animal	ErmT	MLS
ARGH_000451	LABG_001177	MQ	no	Lactobacillus	Lactobacillus amylovorus	animal	ACI-1	beta-lactam
ARGH_000452	LABG_001177	MQ	no	Lactobacillus	Lactobacillus amylovorus	animal	CfxA2	beta-lactam
ARGH_000453	LABG_001177	MQ	no	Lactobacillus	Lactobacillus amylovorus	animal	ErmA	MLS
ARGH_000454	LABG_001178	MQ	no	Lactobacillus	Lactobacillus amylovorus	animal	fexA	phenicol
ARGH_000455	LABG_001180	MQ	no	Lactobacillus	Lactobacillus amylovorus	animal	ErmA	MLS
ARGH_000456	LABG_001180	MQ	no	Lactobacillus	Lactobacillus amylovorus	animal	ErmF	MLS
ARGH_000457	LABG_001180	MQ	no	Lactobacillus	Lactobacillus amylovorus	animal	lnuA	MLS
ARGH_000458	LABG_001180	MQ	no	Lactobacillus	Lactobacillus amylovorus	animal	tet(X)	tetracycline
ARGH_000459	LABG_001181	Rep99	yes	Lactobacillus	Lactobacillus sp910589675	animal	fexA	phenicol
ARGH_000460	LABG_001181	Rep99	yes	Lactobacillus	Lactobacillus sp910589675	animal	poxtA	multidrug
ARGH_000461	LABG_001182	MQ	no	Lactobacillus	Lactobacillus amylovorus	animal	ErmA	MLS
ARGH_000462	LABG_001183	MQ	no	Ligilactobacillus	Ligilactobacillus ruminis	animal	AAC(6')-Ie-APH(2'')-Ia bifunctional protein	aminoglycoside
