genome_id	genus	species	source_type
LABG_002299	Lentilactobacillus	Lentilactobacillus rapi	other
LABG_002300	Holzapfeliella	Holzapfeliella floricola	other
LABG_002301	Apilactobacillus	Apilactobacillus ozensis	other
LABG_002302	Paucilactobacillus	Paucilactobacillus hokkaidonensis	other
LABG_002303	Secundilactobacillus	Secundilactobacillus oryzae	other
LABG_002304	Latilactobacillus	Latilactobacillus curvatus	other
LABG_002305	Amylolactobacillus	Amylolactobacillus amylophilus	other
LABG_002306	Lactobacillus	Lactobacillus crispatus	other
LABG_002307	Lactobacillus	Lactobacillus acetotolerans	other
LABG_002308	Lentilactobacillus	Lentilactobacillus kefiri	other
LABG_002309	Lactobacillus	Lactobacillus equicursoris	other
LABG_002310	Lacticaseibacillus	Lacticaseibacillus saniviri	other
LABG_002311	Liquorilactobacillus	Liquorilactobacillus satsumensis	other
LABG_002312	Lentilactobacillus	Lentilactobacillus senioris	other
LABG_002313	Secundilactobacillus	Secundilactobacillus collinoides	other
LABG_002314	Lacticaseibacillus	Lacticaseibacillus thailandensis	other
LABG_002315	Secundilactobacillus	Secundilactobacillus odoratitofui	other
LABG_002316	Secundilactobacillus	Secundilactobacillus kimchicus	other
LABG_002317	Secundilactobacillus	Secundilactobacillus silagei	other
LABG_002318	Lactobacillus	Lactobacillus helveticus	food
LABG_002319	Lactobacillus	Lactobacillus helveticus	food
LABG_002320	Apilactobacillus	Apilactobacillus kunkeei_F	animal
LABG_002321	Lactiplantibacillus	Lactiplantibacillus plantarum	human
LABG_002322	Lactiplantibacillus	Lactiplantibacillus plantarum	human
LABG_002323	Lacticaseibacillus	Lacticaseibacillus rhamnosus	other
LABG_002324	Limosilactobacillus	Limosilactobacillus fermentum	other
LABG_002325	Lactiplantibacillus	Lactiplantibacillus plantarum	other
LABG_002326	Pediococcus	Pediococcus pentosaceus	food
LABG_002327	Pediococcus	Pediococcus pentosaceus	food
LABG_002328	Leuconostoc	Leuconostoc lactis_A	food
LABG_002329	Apilactobacillus	Apilactobacillus kunkeei_F	animal
LABG_002330	Apilactobacillus	Apilactobacillus waqarii	animal
LABG_002331	Lacticaseibacillus	Lacticaseibacillus paracasei	food
LABG_002332	Lacticaseibacillus	Lacticaseibacillus zeae	food
LABG_002333	Lactiplantibacillus	Lactiplantibacillus pentosus	food
LABG_002334	Loigolactobacillus	Loigolactobacillus coryniformis	food
LABG_002335	Ligilactobacillus	Ligilactobacillus pobuzihii	food
LABG_002336	Apilactobacillus	Apilactobacillus kunkeei	food
LABG_002337	Levilactobacillus	Levilactobacillus brevis	food
LABG_002338	Lactobacillus	Lactobacillus delbrueckii	food
LABG_002339	Lactobacillus	Lactobacillus acidophilus	human
LABG_002340	Lactobacillus	Lactobacillus pasteurii	animal
LABG_002341	Lactobacillus	Lactobacillus johnsonii	human
LABG_002342	Lactobacillus	Lactobacillus amylovorus	food
LABG_002343	Secundilactobacillus	Secundilactobacillus kimchicus	food
LABG_002344	Lactobacillus	Lactobacillus crispatus	food
LABG_002345	Levilactobacillus	Levilactobacillus parabrevis	food
LABG_002346	Latilactobacillus	Latilactobacillus sakei	food
LABG_002347	Fructilactobacillus	Fructilactobacillus fructivorans	other
LABG_002348	Levilactobacillus	Levilactobacillus zymae	food
LABG_002349	Lentilactobacillus	Lentilactobacillus kisonensis	food
LABG_002350	Lentilactobacillus	Lentilactobacillus otakiensis	food
LABG_002351	Lactiplantibacillus	Lactiplantibacillus plantarum	food
LABG_002352	Lactobacillus	Lactobacillus kefiranofaciens	food
LABG_002353	Liquorilactobacillus	Liquorilactobacillus nagelii	food
LABG_002354	Lentilactobacillus	Lentilactobacillus diolivorans	food
LABG_002355	Companilactobacillus	Companilactobacillus mindensis	food
LABG_002356	Companilactobacillus	Companilactobacillus versmoldensis	food
LABG_002357	Paucilactobacillus	Paucilactobacillus oligofermentans	food
LABG_002358	Lactobacillus	Lactobacillus kalixensis	human
LABG_002359	Limosilactobacillus	Limosilactobacillus gastricus	human
LABG_002360	Levilactobacillus	Levilactobacillus hammesii	food
LABG_002361	Ligilactobacillus	Ligilactobacillus apodemi	animal
LABG_002362	Lactobacillus	Lactobacillus kitasatonis	animal
LABG_002363	Ligilactobacillus	Ligilactobacillus hayakitensis	animal
LABG_002364	Limosilactobacillus	Limosilactobacillus oris	human
LABG_002365	Paucilactobacillus	Paucilactobacillus suebicus	food
LABG_002366	Lactobacillus	Lactobacillus hamsteri	food
LABG_002367	Ligilactobacillus	Ligilactobacillus animalis	food
LABG_002368	Amylolactobacillus	Amylolactobacillus amylophilus	animal
LABG_002369	Loigolactobacillus	Loigolactobacillus bifermentans	food
LABG_002370	Companilactobacillus	Companilactobacillus crustorum	food
LABG_002371	Limosilactobacillus	Limosilactobacillus reuteri	food
LABG_002372	Lactobacillus	Lactobacillus delbrueckii	food
LABG_002373	Lentilactobacillus	Lentilactobacillus hilgardii	food
LABG_002374	Companilactobacillus	Companilactobacillus tucceti	food
LABG_002375	Dellaglioa	Dellaglioa algida	food
LABG_002376	Lacticaseibacillus	Lacticaseibacillus nasuensis	food
LABG_002377	Lentilactobacillus	Lentilactobacillus buchneri	food
LABG_002378	Companilactobacillus	Companilactobacillus alimentarius	food
LABG_002379	Companilactobacillus	Companilactobacillus farciminis	food
LABG_002380	Levilactobacillus	Levilactobacillus namurensis	food
LABG_002381	Lactobacillus	Lactobacillus equicursoris	animal
LABG_002382	Levilactobacillus	Levilactobacillus acidifarinae	food
LABG_002383	Liquorilactobacillus	Liquorilactobacillus hordei	food
LABG_002384	Companilactobacillus	Companilactobacillus bobalius	food
LABG_002385	Secundilactobacillus	Secundilactobacillus odoratitofui	food
LABG_002386	Liquorilactobacillus	Liquorilactobacillus capillatus	food
LABG_002387	Liquorilactobacillus	Liquorilactobacillus uvarum	food
LABG_002388	Lactobacillus	Lactobacillus helveticus	food
LABG_002389	Lactobacillus	Lactobacillus gallinarum	animal
LABG_002390	Companilactobacillus	Companilactobacillus paralimentarius	food
LABG_002391	Lactobacillus	Lactobacillus iners	human
LABG_002392	Lacticaseibacillus	Lacticaseibacillus manihotivorans	food
LABG_002393	Limosilactobacillus	Limosilactobacillus coleohominis_A	human
LABG_002394	Latilactobacillus	Latilactobacillus fuchuensis	food
LABG_002395	Levilactobacillus	Levilactobacillus spicheri	food
LABG_002396	Secundilactobacillus	Secundilactobacillus paracollinoides	food
LABG_002397	Furfurilactobacillus	Furfurilactobacillus rossiae	food
LABG_002398	Lacticaseibacillus	Lacticaseibacillus pantheris	food
LABG_002399	Ligilactobacillus	Ligilactobacillus saerimneri	animal
LABG_002400	Liquorilactobacillus	Liquorilactobacillus satsumensis	food
LABG_002401	Lactiplantibacillus	Lactiplantibacillus plantarum	food
LABG_002402	Liquorilactobacillus	Liquorilactobacillus ghanensis	food
LABG_002403	Limosilactobacillus	Limosilactobacillus equigenerosi	animal
LABG_002404	Lactobacillus	Lactobacillus kefiranofaciens	food
LABG_002405	Lentilactobacillus	Lentilactobacillus parabuchneri	human
LABG_002406	Lactobacillus	Lactobacillus intestinalis	animal
LABG_002407	Limosilactobacillus	Limosilactobacillus pontis	food
LABG_002408	Ligilactobacillus	Ligilactobacillus araffinosus	animal
LABG_002409	Liquorilactobacillus	Liquorilactobacillus vini	food
LABG_002410	Lacticaseibacillus	Lacticaseibacillus rhamnosus	other
LABG_002411	Loigolactobacillus	Loigolactobacillus coryniformis	animal
LABG_002412	Companilactobacillus	Companilactobacillus kimchii	food
LABG_002413	Limosilactobacillus	Limosilactobacillus antri	human
LABG_002414	Latilactobacillus	Latilactobacillus curvatus	food
LABG_002415	Companilactobacillus	Companilactobacillus futsaii	food
LABG_002416	Levilactobacillus	Levilactobacillus koreensis	food
LABG_002417	Companilactobacillus	Companilactobacillus nodensis	food
LABG_002418	Lentilactobacillus	Lentilactobacillus sunkii	food
LABG_002419	Schleiferilactobacillus	Schleiferilactobacillus perolens	food
LABG_002420	Lactiplantibacillus	Lactiplantibacillus paraplantarum	food
LABG_002421	Lactobacillus	Lactobacillus amylolyticus	food
LABG_002422	Lactobacillus	Lactobacillus psittaci	food
LABG_002423	Latilactobacillus	Latilactobacillus sakei	food
LABG_002424	Ligilactobacillus	Ligilactobacillus equi	animal
LABG_002425	Ligilactobacillus	Ligilactobacillus acidipiscis	food
LABG_002426	Limosilactobacillus	Limosilactobacillus ingluviei	animal
LABG_002427	Lactobacillus	Lactobacillus delbrueckii	food
LABG_002428	Companilactobacillus	Companilactobacillus nantensis	food
LABG_002429	Lapidilactobacillus	Lapidilactobacillus concavus	food
LABG_002430	Lentilactobacillus	Lentilactobacillus farraginis	food
LABG_002431	Lentilactobacillus	Lentilactobacillus parafarraginis	food
LABG_002432	Limosilactobacillus	Limosilactobacillus vaginalis	human
LABG_002433	Limosilactobacillus	Limosilactobacillus panis	food
LABG_002434	Ligilactobacillus	Ligilactobacillus salivarius	human
LABG_002435	Secundilactobacillus	Secundilactobacillus collinoides	food
LABG_002436	Apilactobacillus	Apilactobacillus ozensis	other
LABG_002437	Ligilactobacillus	Ligilactobacillus murinus	animal
LABG_002438	Limosilactobacillus	Limosilactobacillus mucosae	animal
LABG_002439	Fructilactobacillus	Fructilactobacillus sanfranciscensis	food
LABG_002440	Limosilactobacillus	Limosilactobacillus frumenti	food
LABG_002441	Lapidilactobacillus	Lapidilactobacillus dextrinicus	food
LABG_002442	Lacticaseibacillus	Lacticaseibacillus brantae	food
LABG_002443	Lactobacillus	Lactobacillus hominis	human
LABG_002444	Lacticaseibacillus	Lacticaseibacillus thailandensis	food
LABG_002445	Amylolactobacillus	Amylolactobacillus amylophilus	animal
LABG_002446	Ligilactobacillus	Ligilactobacillus agilis	food
LABG_002447	Lacticaseibacillus	Lacticaseibacillus sharpeae	food
LABG_002448	Lentilactobacillus	Lentilactobacillus rapi	food
LABG_002449	Liquorilactobacillus	Liquorilactobacillus oeni	food
LABG_002450	Paucilactobacillus	Paucilactobacillus vaccinostercus	animal
LABG_002451	Lactobacillus	Lactobacillus ultunensis	human
LABG_002452	Ligilactobacillus	Ligilactobacillus aviarius	animal
LABG_002453	Schleiferilactobacillus	Schleiferilactobacillus harbinensis	food
LABG_002454	Agrilactobacillus	Agrilactobacillus composti	food
LABG_002455	Lacticaseibacillus	Lacticaseibacillus paracasei	other
LABG_002456	Secundilactobacillus	Secundilactobacillus malefermentans	food
LABG_002457	Latilactobacillus	Latilactobacillus graminis	food
LABG_002458	Lactobacillus	Lactobacillus jensenii	human
LABG_002459	Ligilactobacillus	Ligilactobacillus ruminis	animal
LABG_002460	Lacticaseibacillus	Lacticaseibacillus paracasei	food
LABG_002461	Loigolactobacillus	Loigolactobacillus rennini	food
LABG_002462	Liquorilactobacillus	Liquorilactobacillus mali	food
LABG_002463	Lentilactobacillus	Lentilactobacillus senioris	human
LABG_002464	Lactobacillus	Lactobacillus gigeriorum	animal
LABG_002465	Secundilactobacillus	Secundilactobacillus similis	food
LABG_002466	Holzapfeliella	Holzapfeliella floricola	food
LABG_002467	Lacticaseibacillus	Lacticaseibacillus camelliae	food
LABG_002468	Fructilactobacillus	Fructilactobacillus florum	other
LABG_002469	Levilactobacillus	Levilactobacillus senmaizukei	food
LABG_002470	Lactobacillus	Lactobacillus taiwanensis	food
LABG_002471	Liquorilactobacillus	Liquorilactobacillus sucicola	food
LABG_002472	Liquorilactobacillus	Liquorilactobacillus cacaonum	food
LABG_002473	Liquorilactobacillus	Liquorilactobacillus aquaticus	food
LABG_002474	Lactobacillus	Lactobacillus acetotolerans	food
LABG_002475	Pediococcus	Pediococcus acidilactici	other
LABG_002476	Paralactobacillus	Paralactobacillus selangorensis	other
LABG_002477	Limosilactobacillus	Limosilactobacillus fermentum	other
LABG_002478	Lactiplantibacillus	Lactiplantibacillus plantarum	other
LABG_002479	Weissella	Weissella halotolerans	food
LABG_002480	Weissella	Weissella confusa	food
LABG_002481	Pediococcus	Pediococcus claussenii	other
LABG_002482	Fructilactobacillus	Fructilactobacillus fructivorans	food
LABG_002483	Ligilactobacillus	Ligilactobacillus acidipiscis	food
LABG_002484	Fructilactobacillus	Fructilactobacillus fructivorans	other
LABG_002485	Limosilactobacillus	Limosilactobacillus secaliphilus	food
LABG_002486	Pediococcus	Pediococcus stilesii	other
LABG_002487	Pediococcus	Pediococcus acidilactici	other
LABG_002488	Levilactobacillus	Levilactobacillus paucivorans	food
LABG_002489	Liquorilactobacillus	Liquorilactobacillus mali_A	food
LABG_002490	Fructilactobacillus	Fructilactobacillus fructivorans	food
LABG_002491	Lactobacillus	Lactobacillus delbrueckii	other
LABG_002492	Paralactobacillus	Paralactobacillus selangorensis	other
LABG_002493	Limosilactobacillus	Limosilactobacillus ingluviei	animal
LABG_002494	Pediococcus	Pediococcus damnosus	other
LABG_002495	Pediococcus	Pediococcus pentosaceus	other
LABG_002496	Lentilactobacillus	Lentilactobacillus parabuchneri	other
LABG_002497	Weissella	Weissella viridescens	other
LABG_002498	Lactobacillus	Lactobacillus amylovorus	food
LABG_002499	Pediococcus	Pediococcus ethanolidurans	other
LABG_002500	Weissella	Weissella minor	food
LABG_002501	Furfurilactobacillus	Furfurilactobacillus siliginis	other
LABG_002502	Lacticaseibacillus	Lacticaseibacillus saniviri	human
LABG_002503	Lactobacillus	Lactobacillus delbrueckii	other
LABG_002504	Paucilactobacillus	Paucilactobacillus hokkaidonensis	food
LABG_002505	Levilactobacillus	Levilactobacillus parabrevis	other
LABG_002506	Lactobacillus	Lactobacillus helveticus	other
LABG_002507	Pediococcus	Pediococcus argentinicus	food
LABG_002508	Pediococcus	Pediococcus cellicola	food
LABG_002509	Fructilactobacillus	Fructilactobacillus lindneri	other
LABG_002510	Fructobacillus	Fructobacillus fructosus	food
LABG_002511	Weissella	Weissella kandleri	food
LABG_002512	Pediococcus	Pediococcus inopinatus	other
LABG_002513	Ligilactobacillus	Ligilactobacillus ceti	food
LABG_002514	Companilactobacillus	Companilactobacillus kimchiensis	food
LABG_002515	Companilactobacillus	Companilactobacillus crustorum	food
LABG_002516	Lactiplantibacillus	Lactiplantibacillus xiangfangensis	other
LABG_002517	Ligilactobacillus	Ligilactobacillus pobuzihii	other
LABG_002518	Lactiplantibacillus	Lactiplantibacillus paraplantarum	food
LABG_002519	Lactiplantibacillus	Lactiplantibacillus plantarum	animal
LABG_002520	Weissella	Weissella viridescens	other
LABG_002521	Pediococcus	Pediococcus acidilactici	food
LABG_002522	Lacticaseibacillus	Lacticaseibacillus paracasei	food
LABG_002523	Lactiplantibacillus	Lactiplantibacillus plantarum	food
LABG_002524	Lactobacillus	Lactobacillus delbrueckii	food
LABG_002525	Lactiplantibacillus	Lactiplantibacillus plantarum	human
LABG_002526	Companilactobacillus	Companilactobacillus pabuli	other
LABG_002527	Lactobacillus	Lactobacillus delbrueckii	other
LABG_002528	Lacticaseibacillus	Lacticaseibacillus paracasei	food
LABG_002529	Leuconostoc	Leuconostoc mesenteroides	other
LABG_002530	Leuconostoc	Leuconostoc gasicomitatum	other
LABG_002531	Lacticaseibacillus	Lacticaseibacillus paracasei	animal
LABG_002532	Levilactobacillus	Levilactobacillus brevis	animal
LABG_002533	Lactiplantibacillus	Lactiplantibacillus plantarum	animal
LABG_002534	Lactiplantibacillus	Lactiplantibacillus plantarum	animal
LABG_002535	Leuconostoc	Leuconostoc mesenteroides	food
LABG_002536	Lactobacillus	Lactobacillus crispatus	human
LABG_002537	Lactobacillus	Lactobacillus crispatus	human
LABG_002538	Lactobacillus	Lactobacillus crispatus	human
LABG_002539	Lactobacillus	Lactobacillus crispatus	human
LABG_002540	Lactobacillus	Lactobacillus crispatus	human
LABG_002541	Lactobacillus	Lactobacillus crispatus	human
LABG_002542	Levilactobacillus	Levilactobacillus brevis	food
LABG_002543	Pediococcus	Pediococcus pentosaceus	animal
LABG_002544	Lactobacillus	Lactobacillus crispatus	human
LABG_002545	Lactobacillus	Lactobacillus crispatus	human
LABG_002546	Lactobacillus	Lactobacillus gasseri	human
LABG_002547	Lactobacillus	Lactobacillus crispatus	human
LABG_002548	Lactobacillus	Lactobacillus crispatus	animal
LABG_002549	Leuconostoc	Leuconostoc mesenteroides	other
LABG_002550	Limosilactobacillus	Limosilactobacillus equigenerosi	other
LABG_002551	Lactobacillus	Lactobacillus sp910589675	other
LABG_002552	Lactobacillus	Lactobacillus helveticus	food
LABG_002553	Lactobacillus	Lactobacillus helveticus	food
LABG_002554	Weissella	Weissella cibaria	animal
LABG_002555	Lactiplantibacillus	Lactiplantibacillus plantarum	other
LABG_002556	Leuconostoc	Leuconostoc mesenteroides	food
LABG_002557	Lacticaseibacillus	Lacticaseibacillus rhamnosus	food
LABG_002558	Ligilactobacillus	Ligilactobacillus murinus	other
LABG_002559	Lactobacillus	Lactobacillus acidophilus	other
LABG_002560	Lacticaseibacillus	Lacticaseibacillus pantheris	other
LABG_002561	Lentilactobacillus	Lentilactobacillus parabuchneri	other
LABG_002562	Ligilactobacillus	Ligilactobacillus ruminis	other
LABG_002563	Companilactobacillus	Companilactobacillus nodensis	other
LABG_002564	Levilactobacillus	Levilactobacillus senmaizukei	other
LABG_002565	Latilactobacillus	Latilactobacillus sakei	food
LABG_002566	Pediococcus	Pediococcus pentosaceus	food
LABG_002567	Lactiplantibacillus	Lactiplantibacillus plantarum	human
LABG_002568	Lactiplantibacillus	Lactiplantibacillus plantarum	food
LABG_002569	Lactiplantibacillus	Lactiplantibacillus plantarum	human
LABG_002570	Lactiplantibacillus	Lactiplantibacillus plantarum	human
LABG_002571	Pediococcus	Pediococcus damnosus	food
LABG_002572	Pediococcus	Pediococcus damnosus	food
LABG_002573	Pediococcus	Pediococcus damnosus	food
LABG_002574	Pediococcus	Pediococcus damnosus	food
LABG_002575	Pediococcus	Pediococcus damnosus	food
LABG_002576	Weissella	Weissella cibaria	food
LABG_002577	Lactiplantibacillus	Lactiplantibacillus plantarum	food
LABG_002578	Lactiplantibacillus	Lactiplantibacillus plantarum	food
LABG_002579	Oenococcus	Oenococcus oeni	food
LABG_002580	Limosilactobacillus	Limosilactobacillus reuteri	animal
LABG_002581	Lactiplantibacillus	Lactiplantibacillus plantarum	other
LABG_002582	Lactiplantibacillus	Lactiplantibacillus plantarum	other
LABG_002583	Lactiplantibacillus	Lactiplantibacillus plantarum	other
LABG_002584	Secundilactobacillus	Secundilactobacillus collinoides	food
LABG_002585	Lactobacillus	Lactobacillus delbrueckii	food
LABG_002586	Lactobacillus	Lactobacillus delbrueckii	food
LABG_002587	Lactiplantibacillus	Lactiplantibacillus plantarum	animal
LABG_002588	Lactiplantibacillus	Lactiplantibacillus plantarum	animal
LABG_002589	Lactiplantibacillus	Lactiplantibacillus plantarum	animal
LABG_002590	Lactiplantibacillus	Lactiplantibacillus plantarum	animal
LABG_002591	Lactiplantibacillus	Lactiplantibacillus plantarum	food
LABG_002592	Lactiplantibacillus	Lactiplantibacillus plantarum	food
LABG_002593	Lactiplantibacillus	Lactiplantibacillus plantarum	food
LABG_002594	Lactiplantibacillus	Lactiplantibacillus plantarum	food
