genome_id	genus	species	source_type
LABG_014562	Lactiplantibacillus	Lactiplantibacillus paraplantarum	other
LABG_014566	Ligilactobacillus	Ligilactobacillus salivarius	other
LABG_014596	Lactobacillus	Lactobacillus gallinarum	animal
LABG_014597	Lactobacillus	Lactobacillus delbrueckii	food
LABG_014599	Limosilactobacillus	Limosilactobacillus urinaemulieris	other
LABG_014600	Lactobacillus	Lactobacillus intestinalis	other
LABG_014601	Limosilactobacillus	Limosilactobacillus antri	other
LABG_014602	Limosilactobacillus	Limosilactobacillus antri	other
LABG_014603	Convivina	Convivina intestini	food
LABG_014604	Convivina	Convivina praedatoris	food
LABG_014607	Convivina	Convivina intestini	food
LABG_014608	Furfurilactobacillus	Furfurilactobacillus rossiae_B	human
LABG_014609	Limosilactobacillus	Limosilactobacillus oris_A	human
LABG_014610	Lactobacillus	Lactobacillus delbrueckii	human
LABG_014613	Lentilactobacillus	Lentilactobacillus curieae	human
LABG_014614	Ligilactobacillus	Ligilactobacillus ruminis	human
LABG_014625	Leuconostoc	Leuconostoc lactis	human
LABG_014627	Limosilactobacillus	Limosilactobacillus fermentum	human
LABG_014629	Lactobacillus	Lactobacillus kitasatonis	human
LABG_014630	Limosilactobacillus	Limosilactobacillus sp934202235	human
LABG_014631	Limosilactobacillus	Limosilactobacillus sp934202705	human
LABG_014634	Ligilactobacillus	Ligilactobacillus sp934215475	human
LABG_014635	Lactobacillus	Lactobacillus crispatus	human
LABG_014636	Ligilactobacillus	Ligilactobacillus ruminis	human
LABG_014637	Secundilactobacillus	Secundilactobacillus kimchicus	human
LABG_014639	Limosilactobacillus	Limosilactobacillus gastricus_A	human
LABG_014641	Weissella	Weissella cibaria	human
LABG_014642	Ligilactobacillus	Ligilactobacillus ruminis	human
LABG_014643	Acetilactobacillus	Acetilactobacillus sp934216625	human
LABG_014644	Weissella	Weissella cibaria	human
LABG_014646	Oenococcus	Oenococcus sp934229385	human
LABG_014648	Limosilactobacillus	Limosilactobacillus vaginalis	human
LABG_014652	Lactobacillus	Lactobacillus amylovorus	human
LABG_014656	Lacticaseibacillus	Lacticaseibacillus sp934339215	human
LABG_014657	Lacticaseibacillus	Lacticaseibacillus sp934370925	human
LABG_014658	Lacticaseibacillus	Lacticaseibacillus pantheris	human
LABG_014660	Companilactobacillus	Companilactobacillus sp937874185	food
LABG_014661	Levilactobacillus	Levilactobacillus sp937874695	food
LABG_014664	Lactiplantibacillus	Lactiplantibacillus carotarum	food
LABG_014665	Lactobacillus	Lactobacillus sp002418055	food
LABG_014671	Lactobacillus	Lactobacillus amylolyticus	food
LABG_014672	Liquorilactobacillus	Liquorilactobacillus mali_A	food
LABG_014673	Secundilactobacillus	Secundilactobacillus silagincola	food
LABG_014676	Lactobacillus	Lactobacillus sp002417825	food
LABG_014677	Leuconostoc	Leuconostoc falkenbergense	food
LABG_014679	Schleiferilactobacillus	Schleiferilactobacillus harbinensis	food
LABG_014681	Limosilactobacillus	Limosilactobacillus reuteri	other
LABG_014685	Lactobacillus	Lactobacillus iners	other
LABG_014686	Limosilactobacillus	Limosilactobacillus vaginalis	human
LABG_014688	Ligilactobacillus	Ligilactobacillus salivarius	human
LABG_014689	Limosilactobacillus	Limosilactobacillus galli	human
LABG_014695	Lactobacillus	Lactobacillus crispatus	human
LABG_014699	Ligilactobacillus	Ligilactobacillus ruminis	human
LABG_014701	Limosilactobacillus	Limosilactobacillus oris	human
LABG_014705	Lactobacillus	Lactobacillus gallinarum	human
LABG_014708	Limosilactobacillus	Limosilactobacillus intestinipullorum	human
LABG_014712	Lactobacillus	Lactobacillus amylovorus	human
LABG_014718	Limosilactobacillus	Limosilactobacillus reuteri	human
LABG_014719	Limosilactobacillus	Limosilactobacillus caecicola	other
LABG_014720	Lactobacillus	Lactobacillus agrestimuris	other
LABG_014721	Limosilactobacillus	Limosilactobacillus agrestimuris	other
LABG_014725	Lactobacillus	Lactobacillus delbrueckii	other
LABG_014726	Limosilactobacillus	Limosilactobacillus mucosae	animal
LABG_014728	Ligilactobacillus	Ligilactobacillus excrementigallinarum	animal
LABG_014729	Lactobacillus	Lactobacillus sp946579245	animal
LABG_014730	Limosilactobacillus	Limosilactobacillus reuteri_E	animal
LABG_014733	Lactobacillus	Lactobacillus kitasatonis	animal
LABG_014734	Ligilactobacillus	Ligilactobacillus agilis	animal
LABG_014735	Lactobacillus	Lactobacillus crispatus	animal
LABG_014737	Ligilactobacillus	Ligilactobacillus cholophilus	animal
LABG_014738	Ligilactobacillus	Ligilactobacillus saerimneri	animal
LABG_014739	Lactobacillus	Lactobacillus gallinarum	animal
LABG_014740	Ligilactobacillus	Ligilactobacillus hohenheimensis	animal
LABG_014741	Limosilactobacillus		animal
LABG_014742	Ligilactobacillus	Ligilactobacillus salivarius	animal
LABG_014743	Ligilactobacillus	Ligilactobacillus faecavium	animal
LABG_014744	Ligilactobacillus	Ligilactobacillus aviarius_C	animal
LABG_014748	Limosilactobacillus	Limosilactobacillus intestinavium	animal
LABG_014749	Lactobacillus	Lactobacillus sp944327175	animal
LABG_014750	Lactobacillus	Lactobacillus pullistercoris	animal
LABG_014751	Limosilactobacillus	Limosilactobacillus sp944327195	animal
LABG_014752	Limosilactobacillus	Limosilactobacillus fermentum	other
LABG_014753	Limosilactobacillus	Limosilactobacillus fermentum	other
LABG_014754	Limosilactobacillus	Limosilactobacillus fermentum	other
LABG_014757	Lactobacillus	Lactobacillus panisapium	animal
LABG_014760	Lactobacillus	Lactobacillus helsingborgensis	animal
LABG_014761	Lactobacillus	Lactobacillus sp945281075	animal
LABG_014764	Bombilactobacillus	Bombilactobacillus mellis	animal
LABG_014766	Lactobacillus	Lactobacillus apis	animal
LABG_014768	Lactobacillus	Lactobacillus sp945980025	animal
LABG_014772	Lactobacillus	Lactobacillus sp945980025	animal
LABG_014773	Ligilactobacillus	Ligilactobacillus agilis	animal
LABG_014777	Lactobacillus	Lactobacillus johnsonii	animal
LABG_014778	Lactobacillus	Lactobacillus johnsonii	animal
LABG_014779	Lactobacillus	Lactobacillus absianus	animal
LABG_014784	Limosilactobacillus	Limosilactobacillus mucosae	animal
LABG_014785	Limosilactobacillus	Limosilactobacillus sp002299975	animal
LABG_014787	Lactobacillus	Lactobacillus absianus	animal
LABG_014790	Lactobacillus	Lactobacillus amylovorus	animal
LABG_014793	Lactobacillus	Lactobacillus sp945980025	animal
LABG_014795	Limosilactobacillus	Limosilactobacillus reuteri_I	animal
LABG_014798	Limosilactobacillus	Limosilactobacillus mucosae	animal
LABG_014799	Lactobacillus	Lactobacillus sp910589675	animal
LABG_014800	Ligilactobacillus	Ligilactobacillus salivarius	animal
LABG_014801	Lactobacillus	Lactobacillus equicursoris	animal
LABG_014803	Limosilactobacillus	Limosilactobacillus sp002299975	animal
LABG_014804	Lactobacillus	Lactobacillus amylovorus	animal
LABG_014805	Limosilactobacillus	Limosilactobacillus sp945873395	animal
LABG_014806	Limosilactobacillus	Limosilactobacillus intestinavium	animal
LABG_014807	Lactobacillus	Lactobacillus delbrueckii_B	animal
LABG_014812	Limosilactobacillus	Limosilactobacillus vaginalis	animal
LABG_014813	Lactobacillus	Lactobacillus delbrueckii_B	animal
LABG_014814	Lactobacillus	Lactobacillus sp910589675	animal
LABG_014815	Lactobacillus	Lactobacillus amylovorus	animal
LABG_014816	Ligilactobacillus	Ligilactobacillus salivarius	animal
LABG_014817	Lactobacillus	Lactobacillus amylovorus	animal
LABG_014819	Lactobacillus	Lactobacillus sp910589675	animal
LABG_014821	Lactobacillus	Lactobacillus amylovorus	animal
LABG_014822	Lactobacillus	Lactobacillus amylovorus	animal
LABG_014823	Lactobacillus	Lactobacillus sp945980025	animal
LABG_014825	Lactobacillus	Lactobacillus sp910589675	animal
LABG_014827	Lactobacillus	Lactobacillus amylovorus	animal
LABG_014828	Limosilactobacillus	Limosilactobacillus sp945971245	animal
LABG_014830	Lactobacillus	Lactobacillus absianus	animal
LABG_014831	Lactobacillus	Lactobacillus johnsonii	animal
LABG_014832	Lactobacillus	Lactobacillus delbrueckii_B	animal
LABG_014833	Limosilactobacillus	Limosilactobacillus vaginalis	animal
LABG_014837	Lactobacillus	Lactobacillus sp945980025	animal
LABG_014838	Limosilactobacillus	Limosilactobacillus mucosae	animal
LABG_014843	Leuconostoc	Leuconostoc sp946222815	human
LABG_014847	Lactobacillus	Lactobacillus sp945980025	animal
LABG_014851	Lactobacillus	Lactobacillus sp945980025	animal
LABG_014853	Lapidilactobacillus	Lapidilactobacillus gannanensis	animal
LABG_014857	Lactobacillus	Lactobacillus rizhaonensis	animal
LABG_014858	Lactobacillus	Lactobacillus melliventris	animal
LABG_014859	Bombilactobacillus	Bombilactobacillus mellifer	animal
LABG_014860	Fructobacillus	Fructobacillus cardui	animal
LABG_014861	Lactobacillus	Lactobacillus melliventris	animal
LABG_014862	Lactobacillus	Lactobacillus helsingborgensis	animal
LABG_014863	Lactobacillus	Lactobacillus kullabergensis	animal
LABG_014864	Lactobacillus	Lactobacillus helsingborgensis	animal
LABG_014865	Bombilactobacillus	Bombilactobacillus mellifer	animal
LABG_014866	Lactobacillus	Lactobacillus helsingborgensis	animal
LABG_014867	Fructobacillus	Fructobacillus fructosus	animal
LABG_014868	Lactobacillus	Lactobacillus apis	animal
LABG_014869	Lactobacillus	Lactobacillus melliventris	animal
LABG_014870	Lactobacillus	Lactobacillus apis_A	animal
LABG_014871	Bombilactobacillus	Bombilactobacillus mellis	animal
LABG_014872	Lactobacillus	Lactobacillus sp946477725	animal
LABG_014874	Lactobacillus	Lactobacillus apis	animal
LABG_014875	Bombilactobacillus	Bombilactobacillus mellis	animal
LABG_014876	Bombilactobacillus	Bombilactobacillus mellifer	animal
LABG_014877	Apilactobacillus	Apilactobacillus kunkeei_F	animal
LABG_014878	Lactobacillus	Lactobacillus apis	animal
LABG_014879	Lactobacillus	Lactobacillus panisapium	animal
LABG_014880	Lactobacillus	Lactobacillus apis_A	animal
LABG_014882	Lactobacillus	Lactobacillus apis_A	animal
LABG_014883	Lactobacillus	Lactobacillus apis	animal
LABG_014884	Lactobacillus	Lactobacillus kimbladii	animal
LABG_014885	Apilactobacillus	Apilactobacillus kunkeei_F	animal
LABG_014886	Bombilactobacillus	Bombilactobacillus mellis	animal
LABG_014888	Bombilactobacillus	Bombilactobacillus mellis_A	animal
LABG_014889	Lactobacillus	Lactobacillus panisapium	animal
LABG_014890	Lactobacillus	Lactobacillus helsingborgensis	animal
LABG_014891	Bombilactobacillus	Bombilactobacillus mellis	animal
LABG_014892	Lactobacillus	Lactobacillus apis_A	animal
LABG_014893	Bombilactobacillus	Bombilactobacillus mellifer	animal
LABG_014894	Lactobacillus	Lactobacillus melliventris	animal
LABG_014895	Xylocopilactobacillus	Xylocopilactobacillus sp945273735	animal
LABG_014896	Apilactobacillus	Apilactobacillus waqarii	animal
LABG_014897	Lactobacillus	Lactobacillus apis_A	animal
LABG_014898	Lactobacillus	Lactobacillus helsingborgensis	animal
LABG_014900	Lactobacillus	Lactobacillus helsingborgensis	animal
LABG_014901	Bombilactobacillus	Bombilactobacillus mellifer	animal
LABG_014902	Lactobacillus	Lactobacillus melliventris	animal
LABG_014903	Lactobacillus	Lactobacillus kimbladii	animal
LABG_014904	Lactobacillus	Lactobacillus melliventris	animal
LABG_014905	Apilactobacillus	Apilactobacillus sp946481335	animal
LABG_014906	Bombilactobacillus	Bombilactobacillus mellis	animal
LABG_014907	Lactobacillus	Lactobacillus melliventris	animal
LABG_014909	Lactobacillus	Lactobacillus apis_A	animal
LABG_014910	Lactobacillus	Lactobacillus melliventris	animal
LABG_014911	Lactobacillus	Lactobacillus apis_A	animal
LABG_014912	Apilactobacillus	Apilactobacillus zhangqiuensis	animal
LABG_014913	Lactobacillus	Lactobacillus apis	animal
LABG_014914	Lactobacillus	Lactobacillus helsingborgensis	animal
LABG_014916	Lactobacillus	Lactobacillus kullabergensis	animal
LABG_014918	Lactobacillus	Lactobacillus panisapium	animal
LABG_014919	Lactobacillus	Lactobacillus apis_A	animal
LABG_014920	Lactobacillus	Lactobacillus helsingborgensis	animal
LABG_014921	Limosilactobacillus	Limosilactobacillus sp946487795	animal
LABG_014923	Ligilactobacillus	Ligilactobacillus agilis	animal
LABG_014924	Ligilactobacillus	Ligilactobacillus salivarius	animal
LABG_014926	Lactobacillus	Lactobacillus crispatus	animal
LABG_014927	Limosilactobacillus	Limosilactobacillus excrementigallinarum	animal
LABG_014928	Lactobacillus	Lactobacillus johnsonii	animal
LABG_014929	Lactobacillus	Lactobacillus gallinarum	animal
LABG_014930	Limosilactobacillus	Limosilactobacillus oris_A	animal
LABG_014932	Ligilactobacillus	Ligilactobacillus aviarius_C	animal
LABG_014935	Limosilactobacillus	Limosilactobacillus sp011958095	animal
LABG_014936	Lactobacillus	Lactobacillus sp910589675	animal
LABG_014938	Limosilactobacillus	Limosilactobacillus merdipullorum	animal
LABG_014940	Limosilactobacillus	Limosilactobacillus ingluviei	animal
LABG_014941	Lactobacillus	Lactobacillus sp946579245	animal
LABG_014942	Lactobacillus	Lactobacillus crispatus	animal
LABG_014943	Lactobacillus	Lactobacillus kitasatonis	animal
LABG_014944	Ligilactobacillus	Ligilactobacillus salivarius	animal
LABG_014945	Ligilactobacillus	Ligilactobacillus agilis	animal
LABG_014946	Ligilactobacillus	Ligilactobacillus aviarius_C	animal
LABG_014947	Lactobacillus	Lactobacillus gallinarum	animal
LABG_014949	Limosilactobacillus	Limosilactobacillus reuteri_E	animal
LABG_014951	Limosilactobacillus	Limosilactobacillus galli	animal
LABG_014953	Limosilactobacillus	Limosilactobacillus merdigallinarum	animal
LABG_014955	Lactobacillus	Lactobacillus apis	animal
LABG_014956	Bombilactobacillus	Bombilactobacillus mellis	animal
LABG_014957	Bombilactobacillus	Bombilactobacillus mellifer	animal
LABG_014966	Apilactobacillus	Apilactobacillus waqarii	other
LABG_014967	Apilactobacillus	Apilactobacillus kunkeei	animal
LABG_014971	Apilactobacillus	Apilactobacillus kunkeei	animal
LABG_014975	Apilactobacillus	Apilactobacillus sp946481335	animal
LABG_014976	Apilactobacillus	Apilactobacillus kunkeei_F	animal
LABG_014978	Apilactobacillus	Apilactobacillus kunkeei_F	animal
LABG_014979	Apilactobacillus	Apilactobacillus kunkeei	animal
LABG_014983	Apilactobacillus	Apilactobacillus kunkeei	animal
LABG_014993	Apilactobacillus	Apilactobacillus waqarii	other
LABG_014996	Apilactobacillus	Apilactobacillus kunkeei	animal
LABG_015002	Apilactobacillus	Apilactobacillus kunkeei_F	animal
LABG_015006	Apilactobacillus	Apilactobacillus kunkeei	animal
LABG_015009	Apilactobacillus	Apilactobacillus waqarii	other
LABG_015011	Apilactobacillus	Apilactobacillus waqarii	other
LABG_015025	Apilactobacillus	Apilactobacillus waqarii	other
LABG_015027	Apilactobacillus	Apilactobacillus kunkeei	animal
LABG_015031	Apilactobacillus	Apilactobacillus kunkeei	animal
LABG_015035	Apilactobacillus	Apilactobacillus kunkeei	animal
LABG_015044	Apilactobacillus	Apilactobacillus nanyangensis	other
LABG_015045	Apilactobacillus	Apilactobacillus kunkeei	animal
LABG_015056	Apilactobacillus	Apilactobacillus kunkeei_F	animal
LABG_015057	Apilactobacillus	Apilactobacillus apinorum	animal
LABG_015063	Apilactobacillus	Apilactobacillus kunkeei	animal
LABG_015065	Lactobacillus	Lactobacillus iners	human
